time,src_computer,resolved_computer
124404,C16825,C5030
124405,C11315,C1685
124410,C16969,C1707
124412,C1823,C3722
124412,C5638,C231
124414,C15266,C1065
124414,C3380,C22841
124415,C3380,C22841
124416,C17065,C706
124416,C3380,C22841
124417,C3380,C22841
124419,C14907,C1707
124419,C17076,C529
124419,C17082,C467
124419,C17082,C612
124420,C17082,C1065
124420,C17082,C457
124420,C17082,C529
124420,C17082,C625
124421,C17082,C625
124424,C13638,C1065
124424,C13638,C2109
124424,C14917,C231
124425,C13638,C586
124427,C9627,C625
124429,C1823,C3722
124430,C17043,C528
124430,C17043,C625
124430,C2749,C5030
124431,C17043,C457
124434,C1823,C2839
124437,C17082,C5030
124439,C17076,C612
124441,C2475,C5030
124441,C3587,C529
124442,C17083,C1065
124442,C17083,C2109
124442,C17083,C528
124442,C17083,C529
124442,C17083,C586
124442,C17083,C625
124443,C13754,C612
124443,C17083,C457
124444,C13754,C612
124444,C17083,C457
124445,C24464,C706
124445,C9219,C706
124446,C13754,C586
124446,C2492,C457
124447,C11885,C585
124447,C17065,C706
124448,C17082,C586
124448,C5461,C5030
124450,C17083,C5030
124451,C12630,C706
124451,C1823,C231
124452,C24464,C1685
124452,C2640,C5030
124453,C17065,C706
124454,C12682,C706
124456,C24464,C5030
124458,C17082,C612
124459,C17065,C706
124460,C2480,C706
124460,C25133,C1685
124460,C25133,C1707
124461,C17082,C1685
124462,C4297,C231
124463,C17083,C2109
124463,C17083,C467
124463,C17083,C528
124463,C17083,C586
124464,C14040,C706
124464,C14186,C1685
124464,C17082,C1685
124464,C17083,C1065
124464,C17083,C612
124464,C3165,C5030
124465,C17083,C529
124465,C3165,C5030
124466,C17083,C1685
124471,C1823,C1065
124472,C7298,C15087
124473,C1823,C1065
124473,C1823,C2358
124474,C15640,C5030
124476,C13937,C2908
124476,C13937,C5638
124476,C3380,C22841
124477,C3380,C22841
124478,C14940,C5030
124478,C3380,C22841
124479,C3380,C22841
124480,C17076,C529
124480,C17076,C612
124481,C12707,C706
124482,C7904,C625
124483,C4367,C467
124484,C11985,C5030
124488,C17055,C754
124488,C24637,C1883
124489,C17076,C1707
124489,C5154,C1685
124490,C7237,C1685
124491,C12845,C1065
124492,C17083,C457
124492,C17083,C625
124493,C18345,C359
124493,C843,C706
124495,C1142,C1707
124499,C14984,C706
124501,C26428,C1685
124501,C26428,C1707
124503,C17076,C467
124505,C16557,C231
124505,C2798,C231
124506,C13303,C231
124506,C2492,C457
124507,C2492,C457
124509,C14527,C1685
124509,C14527,C1707
124511,C14521,C706
124512,C17090,C528
124512,C17090,C529
124512,C17090,C586
124512,C2769,C6167
124513,C10545,C457
124513,C12406,C1707
124513,C17090,C457
124513,C17090,C467
124513,C17090,C612
124514,C13023,C1685
124515,C13023,C1707
124516,C3629,C1707
124521,C17076,C586
124522,C17076,C22529
124523,C17076,C5136
124526,C14266,C529
124527,C14266,C5030
124527,C5043,C706
124530,C3163,C231
124531,C16520,C5720
124531,C16520,C5932
124531,C23724,C1685
124531,C23724,C1707
124533,C17076,C528
124535,C1423,C706
124535,C17090,C1065
124537,C17076,C22529
124537,C3163,C706
124537,C768,C529
124537,C8559,C5030
124538,C13629,C359
124538,C17076,C5136
124538,C17090,C467
124538,C17090,C528
124538,C2772,C706
124538,C3380,C22841
124538,C768,C529
124539,C3380,C22841
124539,C768,C529
124540,C3380,C22841
124541,C17090,C1707
124546,C17076,C22529
124547,C13754,C1685
124547,C17076,C5136
124547,C17090,C586
124547,C5828,C457
124548,C13754,C1685
124548,C5828,C457
124549,C14266,C467
124549,C14266,C612
124550,C12423,C5030
124553,C5186,C706
124553,C5828,C457
124556,C13629,C5030
124556,C17090,C1065
124556,C17090,C612
124557,C8958,C1922
124560,C10430,C706
124560,C12541,C706
124560,C5828,C457
124560,C5828,C754
124561,C12682,C1685
124561,C17076,C5136
124562,C17076,C22529
124562,C5828,C457
124562,C768,C586
124564,C15207,C231
124566,C12547,C706
124566,C14247,C231
124567,C2492,C457
124570,C13669,C1685
124570,C14763,C1685
124570,C17076,C22529
124570,C17076,C5136
124570,C5323,C706
124571,C14763,C1707
124571,C15266,C1065
124573,C13661,C1685
124573,C5176,C5030
124574,C14204,C231
124575,C14527,C1065
124580,C3235,C1707
124582,C421,C457
124583,C1191,C419
124585,C8559,C706
124586,C15498,C1707
124587,C13243,C1685
124587,C13243,C1707
124588,C15678,C706
124588,C3235,C706
124589,C15323,C1685
124589,C15323,C1707
124589,C22752,C359
124589,C7918,C1065
124589,C814,C1707
124590,C12630,C5030
124590,C14483,C1685
124594,C17082,C457
124594,C17082,C467
124595,C17082,C586
124595,C5910,C1685
124596,C11346,C706
124596,C5910,C1707
124598,C16242,C1707
124598,C3380,C22841
124599,C13360,C612
124599,C16242,C1685
124600,C17090,C5030
124600,C3380,C22841
124601,C3380,C22841
124604,C21628,C1707
124607,C14122,C706
124610,C21628,C1707
124610,C2278,C5030
124611,C17082,C706
124611,C3165,C529
124611,C3165,C706
124612,C421,C457
124616,C11996,C5030
124616,C13574,C706
124619,C14483,C754
124620,C14122,C5030
124621,C14445,C706
124621,C16825,C706
124622,C5828,C457
124623,C16825,C231
124623,C5828,C457
124624,C14445,C231
124624,C15266,C528
124624,C17083,C706
124624,C3198,C1707
124624,C5828,C457
124625,C3457,C1685
124625,C5828,C457
124626,C5828,C457
124626,C8958,C585
124626,C8958,C743
124627,C2492,C457
124629,C17076,C1065
124629,C2514,C528
124629,C2514,C612
124630,C9219,C1685
124631,C15007,C706
124631,C17083,C231
124633,C17082,C231
124633,C436,C1707
124633,C9219,C1685
124635,C13431,C1685
124635,C4550,C706
124638,C1357,C706
124638,C14202,C1685
124641,C13285,C1685
124641,C1947,C706
124644,C11114,C5030
124644,C3869,C706
124644,C5828,C706
124646,C14204,C5030
124646,C17083,C1685
124647,C14494,C706
124647,C2472,C1707
124647,C8672,C473
124648,C12716,C529
124648,C3380,C798
124649,C12716,C528
124652,C17083,C1685
124655,C5909,C586
124656,C12393,C5030
124658,C14940,C1685
124659,C3380,C22841
124660,C14066,C5030
124660,C5794,C1707
124661,C13316,C5030
124662,C2626,C16204
124662,C3380,C22841
124665,C15003,C1685
124665,C9627,C706
124666,C15180,C1685
124670,C21628,C1707
124671,C11827,C612
124671,C17055,C2174
124671,C18217,C3439
124674,C4722,C1707
124675,C3374,C16589
124676,C14519,C467
124677,C14519,C528
124677,C14519,C529
124677,C14519,C612
124680,C14809,C1685
124680,C2475,C1707
124680,C94,C1922
124681,C5461,C528
124683,C831,C231
124685,C10430,C1707
124686,C4988,C1707
124687,C17065,C706
124687,C2480,C231
124687,C2492,C457
124689,C17090,C529
124689,C2320,C467
124689,C2514,C586
124689,C8371,C5721
124690,C8371,C743
124691,C6238,C231
124692,C14439,C5030
124692,C484,C231
124693,C14343,C1685
124693,C5909,C612
124693,C5910,C359
124694,C12347,C231
124694,C14917,C467
124694,C17065,C467
124694,C8371,C231
124695,C1645,C706
124696,C15001,C706
124697,C12745,C359
124698,C64,C1707
124701,C16397,C586
124702,C9578,C231
124705,C16397,C1065
124707,C5948,C586
124709,C5785,C1685
124710,C5785,C1707
124711,C13457,C1707
124713,C6509,C706
124714,C3380,C25295
124714,C3380,C5728
124715,C6857,C1685
124715,C9715,C1685
124716,C11768,C706
124718,C20511,C359
124718,C3380,C5136
124719,C20511,C359
124719,C2496,C5030
124720,C3380,C22841
124721,C13431,C529
124722,C13285,C1065
124723,C13311,C5030
124723,C15498,C706
124723,C8147,C5030
124724,C3380,C22841
124725,C2514,C529
124727,C2321,C1707
124730,C11827,C586
124730,C14247,C1685
124730,C282,C706
124731,C2514,C529
124732,C2514,C586
124733,C7298,C9580
124734,C12845,C706
124736,C17090,C2109
124736,C2514,C1685
124737,C17090,C5839
124737,C17090,C625
124738,C3629,C5030
124740,C12745,C1685
124742,C15914,C706
124742,C2321,C706
124745,C709,C5030
124747,C2492,C457
124748,C2514,C612
124749,C14858,C1503
124749,C14858,C742
124749,C6758,C1685
124750,C11336,C706
124753,C806,C1685
124754,C15751,C706
124754,C15802,C5030
124755,C4988,C706
124758,C11346,C586
124761,C8310,C1707
124762,C17076,C706
124763,C14121,C528
124764,C3544,C1685
124766,C24595,C1685
124766,C24595,C1707
124766,C4983,C1685
124768,C14510,C586
124769,C12406,C5030
124770,C13629,C706
124771,C2683,C12735
124774,C1748,C1685
124774,C2514,C467
124774,C768,C2109
124774,C768,C467
124774,C768,C625
124775,C5794,C706
124776,C453,C1707
124777,C17090,C706
124777,C2514,C5136
124777,C6897,C1707
124778,C2514,C22529
124779,C15751,C5030
124781,C3380,C22841
124785,C13911,C2174
124786,C3380,C22841
124787,C16179,C2109
124790,C11455,C706
124790,C366,C5736
124790,C9705,C1685
124791,C11827,C706
124792,C13754,C359
124792,C2514,C22529
124792,C2514,C5136
124793,C366,C2109
124794,C2492,C457
124794,C366,C5721
124794,C366,C743
124794,C5111,C1685
124795,C2514,C706
124795,C9426,C706
124796,C12360,C706
124796,C5909,C1685
124796,C9535,C706
124797,C5909,C1685
124798,C14917,C359
124800,C1191,C5030
124800,C2749,C1707
124801,C2514,C22529
124801,C2514,C5136
124803,C11564,C706
124804,C14557,C231
124804,C5828,C3173
124805,C14445,C1707
124806,C11132,C2174
124806,C1183,C231
124806,C12498,C5030
124806,C12596,C5030
124806,C1450,C743
124806,C1585,C1685
124806,C1649,C231
124806,C16583,C395
124806,C172,C1707
124806,C1,C1685
124806,C2058,C231
124806,C2492,C457
124806,C3030,C1707
124806,C4719,C5030
124806,C639,C2390
124806,C6604,C231
124806,C6815,C1707
124806,C9487,C231
124806,C9972,C5720
124807,C1622,C231
124807,C1896,C231
124807,C245,C231
124807,C2492,C457
124807,C2607,C231
124807,C3425,C231
124807,C3639,C231
124807,C3986,C231
124807,C815,C231
124807,C9527,C231
124808,C2464,C231
124808,C2493,C231
124808,C3021,C231
124808,C3444,C231
124810,C17043,C231
124811,C3381,C231
124812,C1191,C1707
124813,C12360,C1685
124813,C13836,C467
124813,C9972,C5030
124815,C10430,C5030
124815,C3238,C5030
124817,C2871,C231
124818,C6537,C1685
124819,C13638,C231
124819,C2871,C1685
124820,C4233,C231
124820,C4616,C5030
124828,C1645,C1707
124831,C14483,C706
124831,C14880,C528
124834,C5910,C359
124835,C13183,C467
124835,C13316,C359
124836,C13183,C457
124836,C14984,C5030
124836,C5828,C586
124841,C1754,C1685
124842,C3380,C22841
124842,C9829,C4682
124843,C3021,C5030
124843,C9829,C5720
124843,C9829,C5721
124843,C9829,C743
124846,C8774,C1685
124846,C9829,C585
124848,C2626,C585
124848,C3380,C22841
124849,C17090,C231
124849,C2626,C743
124850,C14121,C5030
124850,C354,C1707
124852,C12737,C1065
124852,C12737,C706
124853,C12737,C2174
124854,C14477,C706
124856,C17365,C1685
124856,C17365,C1707
124857,C10772,C1685
124857,C2077,C1685
124859,C17365,C1685
124860,C13911,C706
124861,C5909,C706
124862,C11996,C612
124865,C11827,C231
124865,C14510,C1707
124866,C16363,C586
124867,C13417,C1685
124867,C13417,C1707
124867,C20511,C359
124867,C2492,C457
124868,C5913,C706
124869,C657,C1685
124870,C5904,C5900
124870,C657,C229
124875,C14121,C231
124875,C5638,C1685
124875,C881,C1707
124876,C15615,C5030
124878,C15266,C1685
124879,C25059,C1685
124879,C25059,C1707
124881,C22976,C1685
124881,C22976,C1707
124885,C1645,C5030
124886,C14510,C706
124886,C2436,C231
124889,C1142,C1707
124890,C14521,C5030
124892,C5828,C586
124892,C5909,C231
124893,C9527,C706
124894,C2989,C706
124895,C5828,C528
124896,C5828,C528
124897,C2496,C1685
124898,C14121,C528
124898,C17082,C1261
124902,C1420,C1685
124903,C3380,C22841
124906,C154,C1685
124906,C17055,C457
124906,C5186,C1685
124908,C16397,C586
124910,C3380,C22841
124910,C9527,C585
124910,C9527,C743
124913,C18345,C359
124913,C409,C1065
124914,C14121,C1707
124914,C4858,C706
124915,C1183,C61
124915,C1804,C528
124917,C161,C706
124918,C2459,C1707
124921,C5043,C5030
124924,C2278,C1685
124925,C5828,C706
124926,C14296,C231
124926,C5828,C706
124927,C2492,C457
124929,C12360,C5030
124931,C178,C3349
124931,C1804,C1685
124936,C15699,C5030
124936,C5074,C706
124938,C8540,C5030
124939,C10636,C706
124939,C14121,C231
124939,C14700,C231
124943,C1357,C1685
124944,C1804,C1707
124944,C409,C1685
124945,C14592,C706
124945,C409,C1685
124947,C16363,C586
124950,C9715,C706
124952,C19517,C1685
124952,C19517,C1707
124953,C337,C1685
124953,C9696,C1685
124956,C22636,C1685
124957,C5358,C706
124959,C2852,C5030
124960,C15007,C1707
124962,C14296,C359
124963,C122,C1685
124963,C2514,C528
124964,C3380,C22841
124964,C3425,C5030
124966,C768,C1685
124967,C15268,C1707
124967,C6367,C1707
124970,C14121,C529
124972,C1796,C1707
124972,C3380,C22841
124973,C2514,C585
124973,C8693,C5030
124974,C4412,C706
124975,C1804,C586
124975,C1804,C706
124979,C3616,C706
124982,C12766,C706
124982,C14121,C5721
124982,C14121,C585
124982,C14229,C1685
124984,C2159,C231
124984,C2760,C1707
124985,C16653,C706
124986,C3812,C231
124987,C2492,C457
124988,C16168,C1707
124988,C8958,C231
124990,C12766,C231
124990,C13378,C1685
124993,C14984,C1707
124993,C16168,C359
124993,C16921,C1685
124996,C16921,C1707
124997,C161,C231
124997,C17365,C17365
124997,C3235,C231
124998,C12427,C706
124998,C1804,C231
124998,C3026,C921
124998,C5811,C1685
125000,C5828,C586
125001,C3143,C1685
125002,C19,C1707
125002,C6815,C706
125003,C2438,C706
125006,C17065,C467
125006,C17065,C528
125011,C16921,C1707
125012,C14229,C612
125012,C3694,C1707
125012,C3812,C16232
125014,C13290,C528
125014,C16520,C585
125014,C16520,C743
125018,C10636,C1707
125018,C14477,C467
125018,C14477,C586
125018,C25022,C1685
125018,C3484,C231
125018,C7298,C9107
125021,C14993,C5030
125021,C3380,C22841
125022,C881,C1707
125024,C2548,C706
125026,C14763,C586
125026,C7298,C10150
125028,C2496,C706
125029,C13287,C706
125029,C920,C1065
125029,C920,C528
125030,C12737,C1685
125031,C15001,C1707
125034,C3380,C22841
125036,C23133,C5782
125037,C2749,C706
125037,C274,C1685
125040,C2320,C5136
125040,C9972,C706
125041,C16363,C706
125041,C9972,C1685
125044,C15733,C604
125046,C13717,C231
125047,C2299,C1685
125047,C2492,C457
125048,C2464,C5030
125051,C17065,C706
125051,C7298,C1240
125052,C1102,C586
125053,C14121,C3058
125053,C14121,C4682
125053,C1804,C529
125054,C14053,C1707
125056,C2229,C706
125057,C16520,C706
125062,C11741,C1707
125063,C11315,C706
125065,C4616,C1685
125068,C12682,C5721
125068,C12682,C585
125068,C12682,C743
125068,C16363,C231
125068,C6758,C1685
125069,C16363,C231
125071,C18184,C18184
125071,C18184,C6616
125074,C16490,C743
125074,C831,C706
125077,C22752,C5782
125079,C17065,C528
125081,C14494,C359
125082,C17065,C231
125082,C17065,C706
125082,C5828,C528
125084,C14540,C1685
125086,C22724,C15522
125086,C3380,C22841
125090,C14121,C2174
125093,C13316,C706
125094,C15767,C1707
125094,C9527,C1685
125095,C13285,C467
125096,C13285,C5030
125096,C3380,C22841
125096,C4835,C2436
125097,C992,C1685
125098,C13638,C1707
125098,C15699,C1685
125099,C5948,C625
125101,C366,C1685
125102,C315,C1707
125102,C366,C1685
125103,C17076,C231
125104,C9578,C1685
125105,C2303,C231
125106,C14519,C706
125106,C16397,C5782
125106,C2492,C457
125107,C2492,C457
125108,C881,C5030
125109,C1748,C612
125109,C24464,C231
125113,C1796,C5030
125113,C2459,C231
125114,C881,C706
125115,C5910,C359
125116,C154,C1685
125116,C375,C1685
125116,C4131,C706
125118,C12845,C1685
125119,C245,C706
125121,C6815,C467
125122,C6815,C5030
125124,C2607,C5030
125125,C14589,C2109
125125,C14589,C467
125125,C14589,C529
125125,C14589,C612
125125,C14589,C625
125126,C14589,C1065
125126,C14589,C528
125127,C25394,C23778
125127,C9705,C706
125128,C159,C231
125131,C6346,C1685
125132,C15268,C16589
125133,C5782,C10293
125133,C5782,C22752
125134,C14296,C5030
125134,C3694,C706
125138,C992,C706
125140,C2517,C5030
125141,C13323,C467
125142,C15733,C5696
125147,C25394,C23778
125147,C3380,C22841
125148,C14589,C457
125148,C14589,C706
125148,C25394,C23778
125149,C14589,C5030
125150,C14589,C231
125151,C3812,C9873
125154,C13287,C1707
125155,C7298,C16477
125158,C14121,C706
125158,C3380,C22841
125159,C2626,C706
125160,C3260,C5030
125161,C12547,C5030
125161,C15207,C1707
125161,C15843,C706
125164,C14494,C529
125165,C14494,C467
125167,C2492,C457
125168,C11346,C231
125168,C15843,C231
125168,C4015,C706
125169,C16363,C467
125169,C3374,C2483
125169,C3374,C743
125170,C3374,C5590
125170,C5828,C528
125171,C9627,C2109
125172,C2001,C231
125172,C9426,C231
125173,C13754,C586
125175,C13754,C586
125181,C14445,C467
125181,C16921,C5030
125181,C4291,C1944
125182,C16921,C1685
125184,C3374,C467
125184,C8958,C5030
125186,C14445,C586
125190,C13018,C1707
125190,C3990,C5030
125191,C14445,C528
125192,C14445,C5030
125194,C3374,C1707
125194,C5909,C5030
125195,C6758,C706
125196,C22724,C22724
125197,C13631,C1707
125199,C3374,C1685
125202,C18345,C1685
125203,C631,C5030
125206,C7298,C7077
125207,C7298,C14258
125208,C12845,C5030
125208,C3380,C22841
125208,C484,C5030
125210,C6238,C5030
125212,C4232,C5030
125214,C1506,C1685
125215,C4033,C231
125216,C16698,C743
125217,C24839,C1685
125218,C24839,C1707
125220,C3380,C22841
125221,C16490,C5721
125225,C16508,C706
125225,C16583,C231
125226,C6758,C231
125227,C2492,C457
125228,C2850,C706
125230,C16916,C5030
125234,C13101,C706
125237,C3026,C449
125238,C13183,C1685
125239,C13290,C1707
125243,C13907,C231
125243,C3336,C1685
125244,C2626,C467
125244,C3405,C706
125245,C2626,C467
125245,C2626,C706
125245,C3204,C706
125248,C2480,C16510
125249,C2677,C706
125252,C15007,C5030
125252,C9219,C16589
125257,C11346,C467
125258,C11346,C5030
125258,C1453,C706
125260,C14483,C529
125261,C22752,C1685
125262,C22752,C1707
125262,C631,C1685
125265,C11142,C5297
125267,C11142,C2983
125268,C194,C706
125269,C3380,C22841
125269,C3812,C14876
125270,C14090,C528
125270,C8784,C1707
125273,C13937,C1685
125276,C16916,C1707
125276,C3451,C5720
125276,C3812,C8068
125277,C3451,C743
125278,C2827,C706
125282,C13492,C1685
125282,C14519,C586
125282,C19131,C1685
125282,C3380,C22841
125282,C3812,C17094
125283,C13492,C1685
125283,C19131,C1707
125284,C4377,C706
125286,C13360,C706
125287,C14477,C231
125287,C2492,C457
125287,C25022,C5698
125288,C15733,C5696
125289,C2852,C706
125292,C16698,C1685
125294,C9219,C231
125296,C9715,C612
125297,C16490,C706
125305,C13457,C1707
125312,C13290,C706
125312,C16969,C1707
125313,C814,C5030
125314,C1357,C1685
125317,C154,C359
125318,C14202,C706
125318,C5909,C706
125319,C5909,C706
125320,C5045,C5030
125321,C3380,C22841
125322,C14907,C1707
125323,C1453,C5030
125326,C14090,C586
125328,C768,C528
125338,C5763,C9884
125339,C154,C706
125341,C13754,C706
125344,C14592,C706
125344,C3380,C22841
125345,C13754,C612
125345,C14592,C2174
125346,C11768,C231
125346,C13754,C612
125347,C12766,C5030
125347,C14494,C612
125347,C2492,C457
125347,C7955,C231
125348,C14439,C706
125349,C14777,C231
125350,C768,C457
125350,C768,C612
125351,C15370,C5030
125351,C768,C457
125357,C2320,C467
125357,C354,C1707
125366,C14592,C706
125367,C14186,C1685
125367,C14592,C706
125369,C14445,C467
125371,C10772,C5030
125376,C3664,C706
125377,C13754,C231
125377,C14557,C586
125377,C1936,C1944
125377,C2668,C706
125379,C14445,C586
125380,C13323,C706
125380,C2893,C706
125381,C4581,C5030
125383,C85,C3034
125384,C5638,C5030
125386,C5909,C586
125387,C3299,C625
125391,C3380,C22841
125392,C2626,C1425
125393,C14229,C5030
125397,C14592,C231
125397,C14592,C706
125402,C12414,C706
125402,C2472,C5030
125403,C14014,C1685
125403,C14014,C1707
125403,C16508,C5030
125406,C15303,C231
125406,C2492,C457
125406,C3380,C22841
125407,C1624,C231
125407,C2492,C457
125407,C315,C5030
125409,C14700,C706
125409,C2769,C2626
125409,C3204,C5030
125409,C421,C231
125412,C3143,C1685
125412,C4722,C2436
125414,C11336,C231
125414,C12406,C1707
125414,C14804,C231
125416,C17076,C754
125416,C7237,C5030
125417,C1300,C706
125418,C15609,C231
125419,C2438,C5030
125421,C4753,C5030
125423,C2626,C706
125423,C5323,C231
125425,C2299,C5030
125427,C14592,C231
125428,C14592,C706
125429,C14967,C5030
125429,C354,C706
125430,C14592,C1685
125430,C16397,C586
125431,C23724,C1685
125432,C23724,C1707
125433,C5332,C5721
125434,C768,C1685
125435,C5332,C585
125436,C14967,C5030
125436,C14967,C612
125436,C6758,C5721
125436,C6758,C585
125439,C24854,C1685
125439,C24854,C1707
125439,C366,C5030
125442,C2436,C706
125444,C14640,C467
125444,C15914,C5030
125445,C3198,C1707
125447,C5763,C459
125452,C13754,C1685
125452,C3380,C22841
125453,C657,C5030
125455,C13311,C706
125457,C5909,C359
125458,C5909,C359
125459,C13323,C585
125460,C14557,C1707
125460,C5913,C1707
125461,C5913,C1707
125462,C4600,C706
125462,C8693,C743
125463,C12682,C1685
125463,C5913,C1707
125464,C14967,C2109
125464,C5913,C1707
